#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
10.03.2025;16:25:26.892;AAPH SI 20250417 CS;SIMPLE_INSTRUMENT;BLOCK;USD;70;226.48290000;40;EXCHANGE_LAST;;1;1;XEUR;10878754;324383;
10.03.2025;09:38:15.945;ABBE SI 20250417 PS EU C 46.50 0;SIMPLE_INSTRUMENT;BLOCK;CHF;15;2.72000000;3250;EXCHANGE_LAST;;2;1;XEUR;12656579;574516;
10.03.2025;09:07:14.716;ABBN.O.250310.STG.000001;STANDARD_OPTION_STRATEGY;BLOCK;CHF;6;7.58000000;1000;EXCHANGE_LAST;;1;1;XEUR;74525125763937784;574517;
10.03.2025;09:07:14.716;ABBN SI 20251219 PS AM C 50.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;6;3.27000000;1000;PRC_DECOMP_MEMBER;;;;XEUR;11848989;574517;MEMBER
10.03.2025;09:07:14.716;ABBN SI 20251219 PS AM P 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;6;4.31000000;1000;PRC_DECOMP_MEMBER;;;;XEUR;8902745;574517;MEMBER
10.03.2025;16:37:24.124;ABBN SI 20260619 PS AM P 44.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;75;3.78000000;1250;EXCHANGE_LAST;;1;1;XEUR;9600931;574517;
10.03.2025;09:49:59.276;ADEN FI 20250402 CS EU C 28.5000 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;17;0.52000000;460;EXCHANGE_LAST;;1;1;XEUR;1152921693585424013;44;
10.03.2025;11:27:09.409;ADEN SI 20250417 PS AM C 29.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;41;0.56000000;1500;EXCHANGE_LAST;;1;1;XEUR;12883658;44;
10.03.2025;11:35:33.795;ADS.O.250310.PDIA.000005;STANDARD_OPTION_STRATEGY;BLOCK;EUR;13;9.80000000;650;EXCHANGE_LAST;;2;2;XEUR;72057808786332599;50;
10.03.2025;11:35:33.795;ADS SI 20250620 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;13;9.81000000;650;PRC_DECOMP_EXCHANGE;;;;XEUR;11297076;50;EXCHANGE
10.03.2025;11:35:33.795;ADS SI 20250321 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;13;0.01000000;650;PRC_DECOMP_EXCHANGE;;;;XEUR;10828480;50;EXCHANGE
10.03.2025;12:02:50.395;ADS.O.250310.BRT.000006;STANDARD_OPTION_STRATEGY;BLOCK;EUR;14;5.90000000;400;EXCHANGE_LAST;;1;1;XEUR;72057808786332600;50;
10.03.2025;12:02:50.395;ADS SI 20250516 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;14;7.46000000;400;PRC_DECOMP_EXCHANGE;;;;XEUR;12812020;50;EXCHANGE
10.03.2025;12:02:50.395;ADS SI 20250321 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;14;1.56000000;400;PRC_DECOMP_EXCHANGE;;;;XEUR;10828519;50;EXCHANGE
10.03.2025;13:57:44.485;ADS SI 20250321 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;24;1.87000000;400;EXCHANGE_LAST;;1;1;XEUR;10828519;50;
10.03.2025;14:41:10.023;ADS SI 20250919 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;26;15.40000000;400;EXCHANGE_LAST;;1;1;XEUR;11870859;50;
10.03.2025;12:33:07.497;AIR SI 20250321 PS AM C 180.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;23;4.40000000;300;EXCHANGE_LAST;;1;1;XEUR;11291022;64;
