#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
16.05.2025;10:05:30.630;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;51;1.43000000;140;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
16.05.2025;10:46:03.011;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;62;1.43000000;1312;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
16.05.2025;13:22:41.169;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;92;1.43000000;218;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
16.05.2025;09:41:03.999;A2SM SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;39;6.70000000;150;EXCHANGE_LAST;;1;1;XEUR;5914264;15;
16.05.2025;09:55:05.126;A2XA SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;42;2.05500000;200;EXCHANGE_LAST;;1;1;XEUR;6796967;17;
16.05.2025;12:14:02.786;A2XA SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;72;2.30500000;800;EXCHANGE_LAST;;2;1;XEUR;4632093;17;
16.05.2025;14:45:57.626;ABBN.O.250516.BLT.000006;STANDARD_OPTION_STRATEGY;BLOCK;CHF;46;2.23000000;1250;EXCHANGE_LAST;;1;1;XEUR;74525125763938093;574517;
16.05.2025;14:45:57.626;ABBN SI 20250620 PS AM C 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;46;1.05000000;1250;PRC_DECOMP_MEMBER;;;;XEUR;8902738;574517;MEMBER
16.05.2025;14:45:57.626;ABBN SI 20251219 PS AM C 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;46;3.28000000;1250;PRC_DECOMP_MEMBER;;;;XEUR;8902742;574517;MEMBER
16.05.2025;10:16:09.885;ADS SI 20250919 PS AM C 240.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;6;6.85000000;250;EXCHANGE_LAST;;1;1;XEUR;11870838;50;
16.05.2025;07:27:21.608;ALC SI 20250620 PS AM P 72.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;1;1.07000000;600;EXCHANGE_LAST;;1;1;XEUR;11394714;130134;
16.05.2025;07:27:21.649;ALC SI 20260320 PS AM P 60.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;2;1.45000000;600;EXCHANGE_LAST;;1;1;XEUR;13157313;130134;
16.05.2025;09:24:42.222;ALC SI 20250620 PS AM P 74.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;15;1.72000000;1000;EXCHANGE_LAST;;1;1;XEUR;13038272;130134;
16.05.2025;10:14:42.384;ALC SI 20250620 PS AM C 80.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;25;0.50000000;1500;EXCHANGE_LAST;;1;1;XEUR;11394713;130134;
16.05.2025;10:34:53.452;ALC SI 20250620 PS AM P 72.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;27;1.05000000;800;EXCHANGE_LAST;;1;1;XEUR;11394714;130134;
16.05.2025;10:35:08.319;ALC SI 20260320 PS AM P 60.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;28;1.50000000;800;EXCHANGE_LAST;;1;1;XEUR;13157313;130134;
16.05.2025;16:02:03.163;ALV.O.250516.STG.000025;STANDARD_OPTION_STRATEGY;BLOCK;EUR;3;49.50000000;150;EXCHANGE_LAST;;1;1;XEUR;72057911865570731;74;
16.05.2025;16:02:03.163;ALV SI 20271217 PS AM C 400.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;19.69000000;150;PRC_DECOMP_EXCHANGE;;;;XEUR;8939296;74;EXCHANGE
16.05.2025;16:02:03.163;ALV SI 20271217 PS AM P 320.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;29.81000000;150;PRC_DECOMP_EXCHANGE;;;;XEUR;8772886;74;EXCHANGE
16.05.2025;09:16:18.334;ANN SI 20250919 PS AM P 27.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;1.42000000;5000;EXCHANGE_LAST;;1;1;XEUR;12936987;45202;
16.05.2025;10:04:52.283;ANN.O.250516.RBER.000016;STANDARD_OPTION_STRATEGY;BLOCK;EUR;14;-1.87000000;2000;EXCHANGE_LAST;;1;1;XEUR;72251735149670521;45202;
16.05.2025;10:04:52.283;ANN SI 20261218 PS AM P 20.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;14;1.07000000;4000;PRC_DECOMP_EXCHANGE;;;;XEUR;7758061;45202;EXCHANGE
16.05.2025;10:04:52.283;ANN SI 20261218 PS AM P 28.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;14;4.01000000;2000;PRC_DECOMP_EXCHANGE;;;;XEUR;7644472;45202;EXCHANGE
16.05.2025;12:55:22.319;ANN SI 20251219 PS AM P 24.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;27;1.02000000;1000;EXCHANGE_LAST;;1;1;XEUR;7733120;45202;
16.05.2025;12:11:56.048;ARG SI 20250919 PS AM P 480.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;29.90000000;600;EXCHANGE_LAST;;1;1;XEUR;11921623;355435;
16.05.2025;12:11:58.229;ARG SI 20250919 PS AM C 560.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;6;14.70000000;600;EXCHANGE_LAST;;1;1;XEUR;11921635;355435;
16.05.2025;12:12:01.040;ARG SI 20250919 PS AM P 440.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;7;16.80000000;600;EXCHANGE_LAST;;1;1;XEUR;11921604;355435;
16.05.2025;10:05:14.403;ASGF SI 20250619 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;50;33.74580000;1600;EXCHANGE_LAST;;1;1;XEUR;12186943;949862;
16.05.2025;10:45:58.773;ASGF SI 20250619 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;61;33.74580000;15000;EXCHANGE_LAST;;1;1;XEUR;12186943;949862;
16.05.2025;12:33:10.372;ASGF SI 20250619 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;80;33.72000000;4000;EXCHANGE_LAST;;1;1;XEUR;12186943;949862;
16.05.2025;13:22:32.808;ASGF SI 20250619 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;91;33.83000000;2500;EXCHANGE_LAST;;1;1;XEUR;12186943;949862;
16.05.2025;12:48:43.028;ASM.O.250516.STD.000006;STANDARD_OPTION_STRATEGY;BLOCK;EUR;7;160.80000000;200;EXCHANGE_LAST;;1;1;XEUR;72058053599446900;107;
16.05.2025;12:48:43.028;ASM SI 20251219 PS AM P 600.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;7;41.61000000;200;PRC_DECOMP_EXCHANGE;;;;XEUR;12432509;107;EXCHANGE
16.05.2025;12:48:43.028;ASM SI 20251219 PS AM C 600.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;7;119.19000000;200;PRC_DECOMP_EXCHANGE;;;;XEUR;12432511;107;EXCHANGE
16.05.2025;15:11:17.166;ASM SI 20250919 PS AM C 720.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;11;36.10000000;150;EXCHANGE_LAST;;1;1;XEUR;11872157;107;
16.05.2025;10:21:00.925;ASMH SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;55;676.78000000;1000;EXCHANGE_LAST;;1;1;XEUR;11191365;3979;
16.05.2025;12:25:30.045;AXA.O.250516.STG.000004;STANDARD_OPTION_STRATEGY;BLOCK;EUR;16;5.10000000;1250;EXCHANGE_LAST;;1;1;XEUR;72058139498795572;127;
16.05.2025;12:25:30.045;AXA SI 20260619 PS AM P 36.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;16;1.83000000;1250;PRC_DECOMP_EXCHANGE;;;;XEUR;9538760;127;EXCHANGE
16.05.2025;12:25:30.045;AXA SI 20260619 PS AM C 42.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;16;3.27000000;1250;PRC_DECOMP_EXCHANGE;;;;XEUR;12748947;127;EXCHANGE
16.05.2025;16:01:45.875;AXA.O.250516.STG.000008;STANDARD_OPTION_STRATEGY;BLOCK;EUR;25;7.15000000;1000;EXCHANGE_LAST;;1;1;XEUR;72058139498795576;127;
16.05.2025;16:01:45.875;AXA SI 20271217 PS AM P 36.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;25;3.67000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;8773947;127;EXCHANGE
16.05.2025;16:01:45.875;AXA SI 20271217 PS AM C 44.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;25;3.48000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;8773967;127;EXCHANGE
16.05.2025;11:58:17.594;B2MW SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;68;3.50000000;250;EXCHANGE_LAST;;1;1;XEUR;4632168;128;
16.05.2025;14:03:15.198;B2MW SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;105;3.50000000;200;EXCHANGE_LAST;;1;1;XEUR;4632168;128;
16.05.2025;12:59:15.386;B2NP SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;87;4.79000000;346;EXCHANGE_LAST;;1;1;XEUR;10830225;131;
16.05.2025;07:36:06.119;BAS.O.250516.CDIA.000004;STANDARD_OPTION_STRATEGY;BLOCK;EUR;2;0.93000000;1130;EXCHANGE_LAST;;1;1;XEUR;72058238283093457;150;
16.05.2025;07:36:06.119;BAS SI 20250516 PS AM C 44.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;0.57000000;1130;PRC_DECOMP_EXCHANGE;;;;XEUR;12813705;150;EXCHANGE
16.05.2025;07:36:06.119;BAS SI 20250620 PS AM C 44.50 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;1.50000000;1130;PRC_DECOMP_EXCHANGE;;;;XEUR;12996888;150;EXCHANGE
16.05.2025;08:30:53.903;BAS.O.250516.STG.000011;STANDARD_OPTION_STRATEGY;BLOCK;EUR;3;5.84000000;1000;EXCHANGE_LAST;;1;1;XEUR;72058238283093464;150;
16.05.2025;08:30:53.903;BAS SI 20250620 PS AM P 50.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;5.76000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;10779746;150;EXCHANGE
16.05.2025;08:30:53.903;BAS SI 20250620 PS AM C 54.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;0.08000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;10779747;150;EXCHANGE
