#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
22.10.2024;09:44:24.795;A2SG SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;11;1.37000000;1000;EXCHANGE_LAST;;1;1;XEUR;6796964;14;
22.10.2024;12:20:42.380;ABBN SI 20250620 PS AM P 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;32;3.27000000;1250;EXCHANGE_LAST;;1;1;XEUR;8902740;574517;
22.10.2024;09:06:21.955;ADEN SI 20250620 PS AM P 22.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;13;0.80000000;3000;EXCHANGE_LAST;;1;2;XEUR;11347907;44;
22.10.2024;10:03:26.402;ADS SI 20251219 PS AM C 240.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;12;20.52000000;250;EXCHANGE_LAST;;1;1;XEUR;5919899;50;
22.10.2024;13:59:40.021;ADS SI 20250620 PS AM P 160.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;22;3.22000000;350;EXCHANGE_LAST;;1;1;XEUR;7897586;50;
22.10.2024;10:09:56.558;ALV SI 20250321 PS AM C 300.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;14.25000000;300;EXCHANGE_LAST;;1;1;XEUR;10829574;74;
22.10.2024;10:09:57.563;ALV SI 20250321 PS AM P 280.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;6.05000000;300;EXCHANGE_LAST;;1;1;XEUR;10829572;74;
22.10.2024;13:42:24.974;ALV.O.241022.STD.000010;STANDARD_OPTION_STRATEGY;BLOCK;EUR;4;37.70000000;300;EXCHANGE_LAST;;1;1;XEUR;72057911865565160;74;
22.10.2024;13:42:24.974;ALV SI 20250620 PS AM C 300.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;15.24000000;300;PRC_DECOMP_EXCHANGE;;;;XEUR;11349301;74;EXCHANGE
22.10.2024;13:42:24.974;ALV SI 20250620 PS AM P 300.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;22.46000000;300;PRC_DECOMP_EXCHANGE;;;;XEUR;11349304;74;EXCHANGE
22.10.2024;12:08:41.580;AMS SI 20250321 PS AM P 10.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;30;1.43000000;1000;EXCHANGE_LAST;;1;1;XEUR;11997774;10807;
22.10.2024;09:54:39.501;ANAG SI 20241220 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;13;120.49950000;9;EXCHANGE_LAST;;1;1;XEUR;7031447;92;
22.10.2024;10:34:49.002;ANN SI 20251219 PS AM C 33.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;10;2.61000000;1000;EXCHANGE_LAST;;1;1;XEUR;11780347;45202;
22.10.2024;07:47:37.027;ASM SI 20241101 PS AM P 640.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;7.10000000;150;EXCHANGE_LAST;;1;1;XEUR;11871893;107;
22.10.2024;11:27:14.844;ASM SI 20281215 PS AM P 720.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;8;194.40000000;100;EXCHANGE_LAST;;1;1;XEUR;10395739;107;
22.10.2024;13:59:24.894;ASM SI 20241220 PS AM P 640.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;15;26.54000000;150;EXCHANGE_LAST;;1;1;XEUR;5892234;107;
22.10.2024;08:57:28.310;AXA.O.241022.BRT.000002;STANDARD_OPTION_STRATEGY;BLOCK;EUR;6;0.32000000;9000;EXCHANGE_LAST;;3;2;XEUR;72058139498792972;127;
22.10.2024;08:57:28.310;AXA SI 20250321 PS AM P 32.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;6;0.61000000;9000;PRC_DECOMP_EXCHANGE;;;;XEUR;10830414;127;EXCHANGE
22.10.2024;08:57:28.310;AXA SI 20241220 PS AM P 32.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;6;0.29000000;9000;PRC_DECOMP_EXCHANGE;;;;XEUR;4638800;127;EXCHANGE
22.10.2024;09:10:48.703;B2AT SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;GBX;4;200.00000000;450;EXCHANGE_LAST;;2;1;XEUR;5914348;45837;
22.10.2024;12:23:27.829;B2AT SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;GBX;30;200.00000000;300;EXCHANGE_LAST;;1;1;XEUR;5914348;45837;
22.10.2024;13:36:43.432;B2AT SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;GBX;48;200.00000000;100;EXCHANGE_LAST;;1;1;XEUR;5914348;45837;
22.10.2024;13:28:58.608;BAEN SI 20241115 PS AM P 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;41;0.14000000;1000;EXCHANGE_LAST;;1;1;XEUR;11699805;159;
22.10.2024;13:57:34.742;BAS SI 20250321 PS AM P 42.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;1.20000000;400;EXCHANGE_LAST;;1;1;XEUR;10830938;150;
22.10.2024;14:04:54.459;BAS.O.241022.COMBO.000008;STANDARD_OPTION_STRATEGY;BLOCK;EUR;5;0.50000000;2500;EXCHANGE_LAST;;1;1;XEUR;72058238283088359;150;
