#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
09.06.2025;11:02:42.957;A2CR SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;28;1.26000000;632;EXCHANGE_LAST;;1;1;XEUR;10865362;45714;
09.06.2025;13:44:07.431;A2LV SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;79;16.05000000;60;EXCHANGE_LAST;;1;1;XEUR;4632085;12;
09.06.2025;14:18:10.545;A2LV SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;81;16.05000000;60;EXCHANGE_LAST;;1;1;XEUR;4632085;12;
09.06.2025;15:44:59.567;A2SM SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;94;6.69000000;300;EXCHANGE_LAST;;1;2;XEUR;5914264;15;
09.06.2025;10:27:24.443;ACR.O.250609.STD.000001;STANDARD_OPTION_STRATEGY;BLOCK;EUR;4;1.90000000;1500;EXCHANGE_LAST;;1;1;XEUR;72057778721527404;43;
09.06.2025;10:27:24.443;ACR SI 20250620 PS AM P 47.50 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;1.70000000;1500;PRC_DECOMP_EXCHANGE;;;;XEUR;12994240;43;EXCHANGE
09.06.2025;10:27:24.443;ACR SI 20250620 PS AM C 47.50 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;0.20000000;1500;PRC_DECOMP_EXCHANGE;;;;XEUR;12994214;43;EXCHANGE
09.06.2025;11:02:28.046;ACRI SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;27;46.00600000;7500;EXCHANGE_LAST;;1;1;XEUR;11167259;41;
09.06.2025;09:44:41.716;AMUF SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;9;71.24160000;400;EXCHANGE_LAST;;1;1;XEUR;11198979;128158;
09.06.2025;11:00:34.950;ANNG SI 20250919 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;26;29.59000000;3500;EXCHANGE_LAST;;1;1;XEUR;11738849;464374;
09.06.2025;10:43:33.952;ASG5 SI 20250918 PS AM P 28.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;0.35000000;2000;EXCHANGE_LAST;;2;1;XEUR;11862656;109;
09.06.2025;13:21:31.804;AXA.O.250609.CDIA.000002;STANDARD_OPTION_STRATEGY;BLOCK;EUR;12;-0.84000000;1500;EXCHANGE_LAST;;1;1;XEUR;72058139498796625;127;
09.06.2025;13:21:31.804;AXA SI 20250620 PS AM C 42.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;12;0.93000000;1500;PRC_DECOMP_EXCHANGE;;;;XEUR;11350287;127;EXCHANGE
09.06.2025;13:21:31.804;AXA SI 20250718 PS AM C 46.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;12;0.09000000;1500;PRC_DECOMP_EXCHANGE;;;;XEUR;13328357;127;EXCHANGE
09.06.2025;11:18:31.122;B2NP SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;32;4.83500000;300;EXCHANGE_LAST;;1;1;XEUR;6798320;131;
09.06.2025;11:18:56.825;B2NP SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;34;4.83500000;100;EXCHANGE_LAST;;1;1;XEUR;6798320;131;
09.06.2025;15:22:41.189;B2NP SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;88;4.83000000;150;EXCHANGE_LAST;;2;1;XEUR;6798320;131;
