#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
09.05.2025;15:37:45.853;A2DS SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;94;3.50000000;46;EXCHANGE_LAST;;1;1;XEUR;9945473;9701;
09.05.2025;08:40:48.694;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;4;1.43000000;910;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
09.05.2025;10:03:11.044;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;10;1.43000000;774;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
09.05.2025;11:47:31.786;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;29;1.43000000;2188;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
09.05.2025;15:53:09.135;A2SM SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;111;9.50000000;17;EXCHANGE_LAST;;1;1;XEUR;9910348;15;
09.05.2025;09:09:14.922;A2XA SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;5;2.03000000;250;EXCHANGE_LAST;;1;1;XEUR;6796967;17;
09.05.2025;12:00:31.305;A2XA SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;32;2.15000000;4413;EXCHANGE_LAST;;1;1;XEUR;10827630;17;
09.05.2025;15:38:58.440;A2XA SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;98;2.05000000;117;EXCHANGE_LAST;;1;1;XEUR;6796967;17;
09.05.2025;08:52:01.053;ADEN SI 20250919 PS AM C 28.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;13;0.55000000;1500;EXCHANGE_LAST;;1;1;XEUR;11870235;44;
09.05.2025;09:58:46.451;ADS SI 20250620 PS AM C 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;3.94000000;575;EXCHANGE_LAST;;1;1;XEUR;11297078;50;
09.05.2025;14:24:28.534;ADS SI 20260320 PS AM C 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;8;20.00000000;250;EXCHANGE_LAST;;1;1;XEUR;12994548;50;
09.05.2025;12:20:26.919;ADY SI 20250516 PS AM P 1560.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;14;22.75000000;500;EXCHANGE_LAST;;2;1;XEUR;12873186;76315;
09.05.2025;09:35:12.869;AEN SI 20251219 CS AM P 3.60 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;0.05000000;1500;EXCHANGE_LAST;;1;1;XEUR;5920112;53;
09.05.2025;09:35:19.034;AEN SI 20251219 CS AM P 3.60 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;0.06000000;1500;EXCHANGE_LAST;;1;1;XEUR;5920112;53;
09.05.2025;13:15:47.466;ALV.O.250509.STG.000025;STANDARD_OPTION_STRATEGY;BLOCK;EUR;5;38.15000000;500;EXCHANGE_LAST;;1;1;XEUR;72057911865570625;74;
09.05.2025;13:15:47.466;ALV SI 20260320 PS AM P 340.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;17.10000000;500;PRC_DECOMP_EXCHANGE;;;;XEUR;12995553;74;EXCHANGE
