#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
07.01.2025;10:14:53.927;A2SG SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;11;1.46000000;500;EXCHANGE_LAST;;1;1;XEUR;6796964;14;
07.01.2025;12:31:24.926;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;34;1.52000000;400;EXCHANGE_LAST;;1;2;XEUR;5914262;14;
07.01.2025;13:43:15.797;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;44;1.52000000;350;EXCHANGE_LAST;;1;1;XEUR;5914262;14;
07.01.2025;09:35:37.521;A2XA SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;5;2.12500000;1700;EXCHANGE_LAST;;2;1;XEUR;10827630;17;
07.01.2025;13:19:26.561;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;40;2.15000000;950;EXCHANGE_LAST;;2;2;XEUR;3681055;17;
07.01.2025;08:41:56.159;ABBN SI 20250221 PS AM C 50.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;2;1.44000000;1250;EXCHANGE_LAST;;1;1;XEUR;12279679;574517;
07.01.2025;09:11:28.540;ABBN SI 20250221 PS AM C 52.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;6;0.75000000;1500;EXCHANGE_LAST;;1;1;XEUR;12279669;574517;
07.01.2025;09:44:58.312;ABBN SI 20260619 PS AM P 32.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;11;0.76000000;1250;EXCHANGE_LAST;;1;1;XEUR;9600918;574517;
07.01.2025;12:31:37.839;ADEN SI 20251219 PS AM C 22.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;38;2.16000000;1000;EXCHANGE_LAST;;1;1;XEUR;12430560;44;
07.01.2025;12:31:08.242;ADEN SI 20250919 PS AM C 22.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;39;1.95000000;1250;EXCHANGE_LAST;;1;1;XEUR;11870210;44;
07.01.2025;13:21:34.843;ADEN.O.250107.BER.000002;STANDARD_OPTION_STRATEGY;BLOCK;CHF;51;2.84000000;1000;EXCHANGE_LAST;;1;1;XEUR;72057783016515639;44;
07.01.2025;13:21:34.843;ADEN SI 20250620 PS AM P 18.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;51;0.65000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;8107904;44;EXCHANGE
07.01.2025;13:21:34.843;ADEN SI 20250620 PS AM P 24.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;51;3.49000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;7897564;44;EXCHANGE
07.01.2025;09:34:41.703;ADY SI 20251219 PS AM P 1440.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;12;178.00000000;1250;EXCHANGE_LAST;;2;3;XEUR;10439859;76315;
07.01.2025;16:25:36.278;ALL SI 20250620 PS AM C 165.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;66;6.60000000;100;EXCHANGE_LAST;;1;1;XEUR;11797200;57133;
07.01.2025;11:06:16.360;ALV SI 20261218 PS AM P 240.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;12.05000000;300;EXCHANGE_LAST;;1;1;XEUR;7152577;74;
07.01.2025;13:40:59.992;ALV SI 20250117 PS AM P 270.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;0.25000000;500;EXCHANGE_LAST;;1;1;XEUR;12067886;74;
07.01.2025;08:22:44.145;ASM SI 20250620 PS AM C 840.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;43.40000000;150;EXCHANGE_LAST;;1;1;XEUR;11349930;107;
07.01.2025;09:51:41.772;ASM SI 20250321 PS AM P 600.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;16;7.50000000;200;EXCHANGE_LAST;;1;1;XEUR;10830140;107;
07.01.2025;11:02:40.779;ASM SI 20250919 PS AM P 600.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;22;29.70000000;150;EXCHANGE_LAST;;1;1;XEUR;11872145;107;
07.01.2025;13:14:58.648;ASM SI 20250321 PS AM C 720.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;31;66.51000000;300;EXCHANGE_LAST;;1;1;XEUR;10830131;107;
07.01.2025;13:15:09.649;ASM SI 20250321 PS AM C 800.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;32;32.65000000;600;EXCHANGE_LAST;;1;1;XEUR;10830167;107;
07.01.2025;14:10:39.236;B2MW SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;45;4.22000000;55;EXCHANGE_LAST;;1;1;XEUR;3681121;128;
07.01.2025;09:43:13.384;B2NP SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;7;4.83000000;350;EXCHANGE_LAST;;1;2;XEUR;10830225;131;
07.01.2025;08:41:13.300;BARN SI 20250919 PS AM P 1040.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;1;40.00000000;400;EXCHANGE_LAST;;1;1;XEUR;11872563;149;
07.01.2025;10:30:36.800;BARN SI 20250919 PS AM P 1000.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;16;32.90000000;350;EXCHANGE_LAST;;1;1;XEUR;11872515;149;
07.01.2025;10:40:43.800;BARN SI 20250919 PS AM P 1080.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;23;56.90000000;700;EXCHANGE_LAST;;1;1;XEUR;11872555;149;
07.01.2025;11:37:05.384;BAS SI 20250221 PS AM P 40.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;0.62000000;500;EXCHANGE_LAST;;1;1;XEUR;12238994;150;
07.01.2025;11:45:20.553;BAS SI 20261218 PS AM P 40.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;5.00000000;2000;EXCHANGE_LAST;;1;1;XEUR;7467515;150;
07.01.2025;12:13:10.158;BAS SI 20250620 PS AM P 40.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;2.33000000;2000;EXCHANGE_LAST;;1;1;XEUR;7899120;150;
07.01.2025;11:52:33.520;BAY SI 20260619 PS AM P 12.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;0.67000000;1250;EXCHANGE_LAST;;1;1;XEUR;10017442;168;
07.01.2025;09:17:22.467;BMW SI 20250117 PS AM C 80.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;1.69000000;645;EXCHANGE_LAST;;1;1;XEUR;12070100;210;
07.01.2025;10:20:09.840;BMW.O.250107.BR23.000008;STANDARD_OPTION_STRATEGY;BLOCK;EUR;8;-0.80000000;1000;EXCHANGE_LAST;;1;1;XEUR;72058495981109011;210;
07.01.2025;10:20:09.840;BMW SI 20261218 PS AM P 68.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;8;7.30000000;2000;PRC_DECOMP_MEMBER;;;;XEUR;7154238;210;MEMBER
07.01.2025;10:20:09.840;BMW SI 20261218 PS AM P 60.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;8;4.60000000;3000;PRC_DECOMP_MEMBER;;;;XEUR;7154298;210;MEMBER
07.01.2025;11:02:04.919;BMW SI 20250321 PS AM P 75.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;13;2.33000000;750;EXCHANGE_LAST;;1;1;XEUR;12434850;210;
07.01.2025;12:25:26.079;BMW SI 20250321 PS AM P 68.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;25;0.93000000;1000;EXCHANGE_LAST;;1;1;XEUR;10832601;210;
07.01.2025;12:50:56.415;BMW SI 20250321 PS AM C 82.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;28;3.21000000;630;EXCHANGE_LAST;;1;1;XEUR;12434878;210;
07.01.2025;12:50:56.419;BMW SI 20250321 PS AM C 86.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;29;1.84000000;945;EXCHANGE_LAST;;1;1;XEUR;12434890;210;
07.01.2025;15:37:44.258;BMW SI 20250321 PS AM P 80.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;48;4.35000000;1000;EXCHANGE_LAST;;1;1;XEUR;10832597;210;
07.01.2025;15:38:06.206;BMW.O.250107.BER.000012;STANDARD_OPTION_STRATEGY;BLOCK;EUR;49;2.30000000;400;EXCHANGE_LAST;;1;1;XEUR;72058495981109015;210;
