#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
30.01.2025;08:49:52.178;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;2;1.43000000;800;EXCHANGE_LAST;;1;4;XEUR;5914262;14;
30.01.2025;11:58:14.870;A2SG SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;20;1.48000000;300;EXCHANGE_LAST;;1;1;XEUR;8369813;14;
30.01.2025;12:21:35.625;A2SG SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;23;1.49000000;1000;EXCHANGE_LAST;;1;1;XEUR;8369813;14;
30.01.2025;11:17:47.794;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;16;2.16000000;300;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
30.01.2025;11:24:52.972;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;18;2.10000000;250;EXCHANGE_LAST;;1;1;XEUR;5914267;17;
30.01.2025;08:26:38.433;ABBN SI 20250321 PS AM C 52.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;2;2.11000000;1343;EXCHANGE_LAST;;1;1;XEUR;10886859;574517;
30.01.2025;09:58:26.810;ABBN SI 20250221 PS AM P 50.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;15;0.75000000;1210;EXCHANGE_LAST;;1;1;XEUR;12279674;574517;
30.01.2025;10:19:04.961;ABBN SI 20250321 PS AM C 52.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;17;1.33000000;2000;EXCHANGE_LAST;;1;1;XEUR;10886859;574517;
30.01.2025;15:32:35.244;ABBN SI 20250919 PS AM P 43.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;46;1.27000000;1250;EXCHANGE_LAST;;1;1;XEUR;12393074;574517;
30.01.2025;15:40:03.516;ADEF SI 20250321 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;52;22.01700000;2000;EXCHANGE_LAST;;1;1;XEUR;10692264;47;
30.01.2025;11:00:02.359;ADS.O.250130.IRTSP.000005;STANDARD_OPTION_STRATEGY;BLOCK;EUR;5;-10.80000000;250;EXCHANGE_LAST;;1;1;XEUR;72057808786332413;50;
30.01.2025;11:00:02.359;ADS SI 20251219 PS AM P 240.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;17.52000000;250;PRC_DECOMP_EXCHANGE;;;;XEUR;5919900;50;EXCHANGE
30.01.2025;11:00:02.359;ADS SI 20250321 PS AM C 265.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;6.72000000;250;PRC_DECOMP_EXCHANGE;;;;XEUR;12430902;50;EXCHANGE
30.01.2025;15:49:45.878;ADS.O.250130.COMBO.000008;STANDARD_OPTION_STRATEGY;BLOCK;EUR;19;-4.70000000;250;EXCHANGE_LAST;;1;1;XEUR;72057808786332416;50;
30.01.2025;15:49:45.878;ADS SI 20250620 PS AM C 280.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;19;9.52000000;250;PRC_DECOMP_EXCHANGE;;;;XEUR;7967399;50;EXCHANGE
30.01.2025;15:49:45.878;ADS SI 20250620 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;19;4.82000000;250;PRC_DECOMP_EXCHANGE;;;;XEUR;11297076;50;EXCHANGE
30.01.2025;10:11:40.846;AIR SI 20251219 PS AM P 150.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;11;5.05000000;600;EXCHANGE_LAST;;1;1;XEUR;12431437;64;
30.01.2025;09:27:02.866;ALC SI 20250620 PS AM C 88.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;8;2.35000000;350;EXCHANGE_LAST;;1;1;XEUR;11329047;130134;
30.01.2025;11:33:31.837;ALV SI 20250620 PS AM C 280.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;39.15000000;300;EXCHANGE_LAST;;1;1;XEUR;7898310;74;
30.01.2025;13:44:15.454;ALV SI 20250321 PS AM P 275.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;8;1.00000000;300;EXCHANGE_LAST;;1;1;XEUR;12394541;74;
30.01.2025;14:34:47.795;ALV SI 20250919 PS AM C 300.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;10;24.10000000;300;EXCHANGE_LAST;;1;1;XEUR;11871531;74;
30.01.2025;13:04:06.494;ANN SI 20261218 PS AM P 28.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;14;4.12000000;2500;EXCHANGE_LAST;;2;1;XEUR;7644472;45202;
30.01.2025;15:19:25.443;ANN SI 20251219 PS AM P 28.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;22;2.69000000;2800;EXCHANGE_LAST;;1;1;XEUR;7644476;45202;
30.01.2025;12:06:06.812;AOM SI 20260619 PS AM P 18.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;19;2.35000000;1000;EXCHANGE_LAST;;1;1;XEUR;11249225;88;
30.01.2025;16:11:21.905;ARG SI 20250321 PS AM P 600.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;21.50000000;75;EXCHANGE_LAST;;1;1;XEUR;10880613;355435;
30.01.2025;10:14:44.949;ASG5 SI 20250619 PS AM P 20.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;6;0.18000000;2500;EXCHANGE_LAST;;1;1;XEUR;7889068;109;
