#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
05.12.2024;11:15:00.959;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;20;2.08500000;300;EXCHANGE_LAST;;1;2;XEUR;3681055;17;
05.12.2024;11:12:07.195;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;22;1.86000000;150;EXCHANGE_LAST;;1;1;XEUR;5914267;17;
05.12.2024;16:41:09.813;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;89;1.87000000;500;EXCHANGE_LAST;;1;1;XEUR;5914267;17;
05.12.2024;11:04:47.986;ABBN FI 20250108 CS EU C 54.0000 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;28;0.33000000;2300;EXCHANGE_LAST;;1;1;XEUR;1155389036332851025;574517;
05.12.2024;15:29:57.783;ABBN.O.241205.STG.000006;STANDARD_OPTION_STRATEGY;BLOCK;CHF;71;2.68000000;1250;EXCHANGE_LAST;;1;1;XEUR;74525125763934469;574517;
05.12.2024;15:29:57.783;ABBN SI 20250321 PS AM C 55.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;71;1.14000000;1250;PRC_DECOMP_EXCHANGE;;;;XEUR;11849014;574517;EXCHANGE
05.12.2024;15:29:57.783;ABBN SI 20250321 PS AM P 50.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;71;1.54000000;1250;PRC_DECOMP_EXCHANGE;;;;XEUR;10886861;574517;EXCHANGE
05.12.2024;16:05:30.344;ABBN.O.241205.BER.000007;STANDARD_OPTION_STRATEGY;BLOCK;CHF;82;6.24000000;1000;EXCHANGE_LAST;;1;1;XEUR;74525125763934470;574517;
05.12.2024;16:05:30.344;ABBN SI 20250620 PS AM P 58.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;82;7.66000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;12220216;574517;EXCHANGE
05.12.2024;16:05:30.344;ABBN SI 20250620 PS AM P 46.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;82;1.42000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;11409722;574517;EXCHANGE
05.12.2024;08:32:41.830;ADEN SI 20250221 PS AM P 18.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;3;0.17000000;1000;EXCHANGE_LAST;;1;1;XEUR;12308784;44;
05.12.2024;08:32:41.830;ADEN SI 20250221 PS AM P 18.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;4;0.16000000;1000;EXCHANGE_LAST;;1;1;XEUR;12308784;44;
05.12.2024;11:25:16.966;ADEN FI 20250108 CS EU C 24.3000 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;40;0.18000000;500;EXCHANGE_LAST;;1;1;XEUR;1152921693585423009;44;
05.12.2024;13:43:27.424;ADS SI 20250117 PS AM C 250.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;17;3.75000000;500;EXCHANGE_LAST;;1;1;XEUR;12067271;50;
05.12.2024;15:43:22.439;ADY.O.241205.STG.000002;STANDARD_OPTION_STRATEGY;BLOCK;EUR;20;292.00000000;400;EXCHANGE_LAST;;1;1;XEUR;72385364467125366;76315;
