#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
22.05.2025;09:26:58.339;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;8;1.43000000;890;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
22.05.2025;09:51:07.026;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;11;1.43000000;1750;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
22.05.2025;14:23:08.560;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;38;1.43000000;572;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
22.05.2025;14:31:05.077;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;39;1.43000000;572;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
22.05.2025;15:15:58.826;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;49;1.43000000;890;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
22.05.2025;08:23:10.689;ABBN SI 20260320 PS AM P 38.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;2;1.25000000;1250;EXCHANGE_LAST;;1;1;XEUR;13051983;574517;
22.05.2025;08:49:04.848;ABBN FI 20250618 CS EU C 48.8000 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;11;0.63000000;1580;EXCHANGE_LAST;;1;1;XEUR;1155389036332855046;574517;
22.05.2025;08:49:49.119;ABBN SI 20260619 PS AM P 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;12;5.35000000;1000;EXCHANGE_LAST;;1;1;XEUR;9600909;574517;
22.05.2025;12:13:29.291;ABBN SI 20260619 PS AM C 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;46;4.14000000;1250;EXCHANGE_LAST;;1;1;XEUR;9600906;574517;
22.05.2025;12:43:57.808;ABBN SI 20250620 PS AM P 47.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;49;1.17000000;1000;EXCHANGE_LAST;;1;1;XEUR;11849038;574517;
22.05.2025;10:32:40.238;ADEN.O.250522.PDIA.000001;STANDARD_OPTION_STRATEGY;BLOCK;CHF;34;0.20000000;1500;EXCHANGE_LAST;;1;1;XEUR;72057783016515956;44;
22.05.2025;10:32:40.238;ADEN SI 20250620 PS AM P 22.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;34;0.39000000;1500;PRC_DECOMP_EXCHANGE;;;;XEUR;11347907;44;EXCHANGE
22.05.2025;10:32:40.238;ADEN SI 20250815 PS AM P 20.50 0;SIMPLE_INSTRUMENT;BLOCK;CHF;34;0.59000000;1500;PRC_DECOMP_EXCHANGE;;;;XEUR;13403053;44;EXCHANGE
22.05.2025;07:19:52.537;ADS SI 20250620 PS AM C 225.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;4.22000000;1000;EXCHANGE_LAST;;1;1;XEUR;12994376;50;
22.05.2025;09:52:26.967;ADS SI 20261218 PS AM P 180.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;14.00000000;250;EXCHANGE_LAST;;1;1;XEUR;7152101;50;
22.05.2025;09:23:13.462;AEN.O.250522.STG.000001;STANDARD_OPTION_STRATEGY;BLOCK;EUR;5;0.62000000;8000;EXCHANGE_LAST;;3;1;XEUR;72057821671199334;53;
22.05.2025;09:23:13.462;AEN SI 20251219 CS AM P 5.60 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;0.36000000;8000;PRC_DECOMP_MEMBER;;;;XEUR;6111626;53;MEMBER
22.05.2025;09:23:13.462;AEN SI 20251219 CS AM C 6.40 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;0.26000000;8000;PRC_DECOMP_MEMBER;;;;XEUR;6184097;53;MEMBER
22.05.2025;12:29:40.836;AIR.O.250522.STG.000003;STANDARD_OPTION_STRATEGY;BLOCK;EUR;31;25.10000000;300;EXCHANGE_LAST;;1;1;XEUR;72057868915850963;64;
22.05.2025;12:29:40.836;AIR SI 20261218 PS AM P 180.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;31;13.61000000;300;PRC_DECOMP_EXCHANGE;;;;XEUR;11290372;64;EXCHANGE
22.05.2025;12:29:40.836;AIR SI 20261218 PS AM C 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;31;11.49000000;300;PRC_DECOMP_EXCHANGE;;;;XEUR;11290365;64;EXCHANGE
