#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
03.12.2024;10:31:38.852;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;26;1.86000000;450;EXCHANGE_LAST;;3;1;XEUR;5914267;17;
03.12.2024;12:39:00.473;A2XA SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;44;1.99000000;300;EXCHANGE_LAST;;1;1;XEUR;4632093;17;
03.12.2024;16:17:26.617;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;77;1.86000000;100;EXCHANGE_LAST;;1;1;XEUR;5914267;17;
03.12.2024;16:35:08.662;A2XA SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;81;1.98500000;500;EXCHANGE_LAST;;3;1;XEUR;4632093;17;
03.12.2024;16:46:30.192;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;84;1.86000000;200;EXCHANGE_LAST;;1;1;XEUR;5914267;17;
03.12.2024;10:10:43.346;ABBN SI 20241220 PS AM C 52.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;14;0.50000000;2000;EXCHANGE_LAST;;1;1;XEUR;8836244;574517;
03.12.2024;14:18:12.457;ABBN SI 20260619 PS AM P 36.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;50;1.16000000;1250;EXCHANGE_LAST;;1;1;XEUR;9600920;574517;
03.12.2024;09:30:53.101;ADS.O.241203.STG.000004;STANDARD_OPTION_STRATEGY;BLOCK;EUR;1;25.15000000;250;EXCHANGE_LAST;;1;1;XEUR;72057808786331127;50;
03.12.2024;09:30:53.101;ADS SI 20250620 PS AM P 220.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;12.40000000;250;PRC_DECOMP_EXCHANGE;;;;XEUR;11297076;50;EXCHANGE
03.12.2024;09:30:53.101;ADS SI 20250620 PS AM C 250.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;12.75000000;250;PRC_DECOMP_EXCHANGE;;;;XEUR;12330807;50;EXCHANGE
03.12.2024;09:45:30.297;ADS SI 20250221 PS AM C 240.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;8.90000000;1000;EXCHANGE_LAST;;1;1;XEUR;12237466;50;
03.12.2024;10:23:29.072;ADSG.S.DEC24.MAR25.SPD;FUTURES_SPREAD;BLOCK;EUR;24;-1.81870000;1650;EXCHANGE_LAST;;1;1;XEUR;72057800196358356;48;
03.12.2024;10:23:29.072;ADSG SI 20241220 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;24;233.13840000;1650;PRC_DECOMP_MEMBER;;;;XEUR;7030793;48;MEMBER
