#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
23.05.2025;12:03:20.318;7AA SI 20250718 PS AM C 26.50 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;1.16000000;200;EXCHANGE_LAST;;1;1;XEUR;13233856;3;
23.05.2025;12:03:42.897;7AA SI 20250919 PS AM P 25.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;4;1.00000000;200;EXCHANGE_LAST;;1;1;XEUR;11869806;3;
23.05.2025;10:52:17.486;A2DS SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;24;2.00000000;14;EXCHANGE_LAST;;1;1;XEUR;5914245;9701;
23.05.2025;08:27:50.411;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;6;1.43000000;2188;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
23.05.2025;10:49:50.424;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;23;1.45000000;87;EXCHANGE_LAST;;1;1;XEUR;5914262;14;
23.05.2025;11:46:10.056;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;34;1.43000000;455;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
23.05.2025;12:13:31.660;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;38;1.43000000;455;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
23.05.2025;13:32:23.033;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;57;1.43000000;774;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
23.05.2025;10:55:55.118;A2SM SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;25;6.70000000;12;EXCHANGE_LAST;;1;1;XEUR;5914264;15;
23.05.2025;08:46:55.248;ABBN SI 20260320 PS AM P 36.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;10;0.89000000;1000;EXCHANGE_LAST;;1;1;XEUR;13051989;574517;
23.05.2025;10:14:57.026;ABBN.O.250523.BER.000001;STANDARD_OPTION_STRATEGY;BLOCK;CHF;33;1.22000000;1000;EXCHANGE_LAST;;1;1;XEUR;74525125763939112;574517;
23.05.2025;10:14:57.026;ABBN SI 20250620 PS AM P 48.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;33;1.50000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;8902740;574517;EXCHANGE
23.05.2025;10:14:57.026;ABBN SI 20250620 PS AM P 44.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;33;0.28000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;8536819;574517;EXCHANGE
23.05.2025;11:05:25.364;ABBN SI 20260320 PS AM P 42.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;41;2.14000000;1000;EXCHANGE_LAST;;1;1;XEUR;13051975;574517;
23.05.2025;15:18:30.740;ADS SI 20260619 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;16;19.30000000;250;EXCHANGE_LAST;;1;1;XEUR;9536502;50;
23.05.2025;15:18:33.834;ADS SI 20250919 PS AM C 240.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;17;5.69000000;350;EXCHANGE_LAST;;1;1;XEUR;11870838;50;
23.05.2025;15:18:33.935;ADS SI 20261218 PS AM C 320.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;18;5.90000000;350;EXCHANGE_LAST;;1;1;XEUR;7152088;50;
23.05.2025;14:24:13.723;AKU SI 20250620 PS AM C 63.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;8;0.75000000;1350;EXCHANGE_LAST;;1;1;XEUR;12995386;78;
23.05.2025;14:24:16.372;AKU SI 20250620 PS AM C 67.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;9;0.10000000;1350;EXCHANGE_LAST;;1;1;XEUR;12995378;78;
23.05.2025;08:44:54.659;ALC SI 20250620 PS AM P 72.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;8;2.05000000;600;EXCHANGE_LAST;;1;1;XEUR;11394714;130134;
23.05.2025;09:45:50.516;ALC SI 20261218 PS AM P 60.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;26;3.54000000;500;EXCHANGE_LAST;;1;1;XEUR;7181824;130134;
23.05.2025;09:49:20.570;ALC.O.250523.BRT.000002;STANDARD_OPTION_STRATEGY;BLOCK;CHF;27;0.53000000;1000;EXCHANGE_LAST;;1;1;XEUR;72616515312041067;130134;
23.05.2025;09:49:20.570;ALC SI 20250620 PS AM P 68.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;27;0.60000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;7926489;130134;EXCHANGE
23.05.2025;09:49:20.570;ALC SI 20250718 PS AM P 68.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;27;1.13000000;1000;PRC_DECOMP_EXCHANGE;;;;XEUR;13267443;130134;EXCHANGE
23.05.2025;10:26:53.075;ALC SI 20260320 PS AM P 64.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;38;2.85000000;200;EXCHANGE_LAST;;1;1;XEUR;13038254;130134;
23.05.2025;11:34:03.572;ALC SI 20260320 PS AM P 60.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;44;1.91000000;500;EXCHANGE_LAST;;1;1;XEUR;13157313;130134;
23.05.2025;11:49:48.117;ALC SI 20260320 PS AM P 68.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;45;4.40000000;250;EXCHANGE_LAST;;1;1;XEUR;13038316;130134;
23.05.2025;09:07:51.427;ALV SI 20250620 PS AM P 340.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;2.90000000;300;EXCHANGE_LAST;;1;1;XEUR;11349414;74;
23.05.2025;08:28:31.898;ANN.O.250523.STD.000005;STANDARD_OPTION_STRATEGY;BLOCK;EUR;3;2.02000000;5750;EXCHANGE_LAST;;3;3;XEUR;72251735149671566;45202;
23.05.2025;08:28:31.898;ANN SI 20250620 PS AM P 28.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;1.14000000;5750;PRC_DECOMP_EXCHANGE;;;;XEUR;7921068;45202;EXCHANGE
23.05.2025;08:28:31.898;ANN SI 20250620 PS AM C 28.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;3;0.88000000;5750;PRC_DECOMP_EXCHANGE;;;;XEUR;7921071;45202;EXCHANGE
23.05.2025;09:46:37.962;AOM SI 20251219 PS AM P 19.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;7;2.22000000;2500;EXCHANGE_LAST;;1;1;XEUR;12432109;88;
23.05.2025;11:45:48.587;ASGF SI 20250619 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;33;33.25400000;5000;EXCHANGE_LAST;;1;1;XEUR;12186943;949862;
23.05.2025;13:32:00.519;ASGF SI 20250619 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;56;33.25400000;8500;EXCHANGE_LAST;;1;1;XEUR;12186943;949862;
23.05.2025;13:03:44.950;ASM SI 20250620 PS AM C 670.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;6;14.50000000;300;EXCHANGE_LAST;;1;1;XEUR;12996056;107;
23.05.2025;12:55:07.908;B2MW SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;44;3.30000000;100;EXCHANGE_LAST;;1;1;XEUR;4632168;128;
23.05.2025;13:11:54.689;B2MW SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;52;3.30000000;100;EXCHANGE_LAST;;1;2;XEUR;4632168;128;
23.05.2025;08:58:53.593;BAEN SI 20260320 PS AM P 44.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;18;1.69000000;1000;EXCHANGE_LAST;;1;1;XEUR;12996748;159;
23.05.2025;13:42:53.471;BAEN SI 20271217 PS AM P 44.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;61;6.21000000;800;EXCHANGE_LAST;;1;1;XEUR;8774410;159;
23.05.2025;13:16:19.128;BAN SI 20260320 PS AM P 42.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;52;2.70000000;600;EXCHANGE_LAST;;1;1;XEUR;13044366;298535;
23.05.2025;12:56:44.292;BAS SI 20260320 PS AM P 36.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;9;1.99000000;850;EXCHANGE_LAST;;1;1;XEUR;12996579;150;
