#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
21.11.2024;09:12:36.226;1COV SI 20251219 PS AM P 48.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;1.72000000;400;EXCHANGE_LAST;;1;1;XEUR;5919356;48055;
21.11.2024;08:31:23.092;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;1;2.14000000;1000;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
21.11.2024;08:47:48.973;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;3;2.14000000;200;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
21.11.2024;09:02:07.346;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;4;2.14000000;400;EXCHANGE_LAST;;1;2;XEUR;3681055;17;
21.11.2024;15:59:41.090;A2XA SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;112;2.10000000;50;EXCHANGE_LAST;;1;1;XEUR;4632093;17;
21.11.2024;16:29:21.260;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;136;2.11000000;50;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
21.11.2024;12:14:24.719;A3HO SI 20291221 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;41;1.06000000;50;EXCHANGE_LAST;;1;1;XEUR;11908373;48792;
21.11.2024;09:42:26.424;ABBN SI 20251219 PS AM C 55.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;9;2.08000000;1500;EXCHANGE_LAST;;1;1;XEUR;11849002;574517;
21.11.2024;10:01:26.145;ABBN FI 20241218 CS EU C 50.8200 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;17;0.39000000;2300;EXCHANGE_LAST;;1;1;XEUR;1155389036332851024;574517;
21.11.2024;08:35:17.870;ACC.O.241121.CDIA.000001;STANDARD_OPTION_STRATEGY;BLOCK;CHF;1;0.08000000;170;EXCHANGE_LAST;;1;1;XEUR;74748889265080374;626616;
