#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
12.05.2025;11:05:29.928;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;23;1.43000000;2188;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
12.05.2025;12:45:33.276;A2SG SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;49;1.43000000;2188;EXCHANGE_LAST;;1;1;XEUR;10827627;14;
12.05.2025;13:00:06.332;A2XA SI 20271217 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;51;2.17000000;500;EXCHANGE_LAST;;2;3;XEUR;5914267;17;
12.05.2025;14:04:09.188;A2XA SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;69;2.05500000;250;EXCHANGE_LAST;;1;1;XEUR;6796967;17;
12.05.2025;14:17:50.873;A2XA SI 20281215 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;74;2.05500000;250;EXCHANGE_LAST;;1;1;XEUR;6796967;17;
12.05.2025;15:25:33.197;A2XA SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;99;2.30500000;100;EXCHANGE_LAST;;1;1;XEUR;4632093;17;
12.05.2025;13:23:57.967;ABBN.O.250512.PDIA.000003;STANDARD_OPTION_STRATEGY;BLOCK;CHF;51;-0.52000000;3530;EXCHANGE_LAST;;1;1;XEUR;74525125763938063;574517;
12.05.2025;13:23:57.967;ABBN SI 20250919 PS AM P 41.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;51;0.98000000;3530;PRC_DECOMP_EXCHANGE;;;;XEUR;12393106;574517;EXCHANGE
12.05.2025;13:23:57.967;ABBN SI 20251219 PS AM P 32.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;51;0.46000000;3530;PRC_DECOMP_EXCHANGE;;;;XEUR;8509409;574517;EXCHANGE
12.05.2025;13:23:27.555;ABBN SI 20250620 PS AM P 40.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;52;0.18000000;2500;EXCHANGE_LAST;;1;1;XEUR;8509479;574517;
12.05.2025;10:45:21.756;ADEN SI 20250620 PS AM C 25.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;29;0.70000000;6033;EXCHANGE_LAST;;1;1;XEUR;12994217;44;
