#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
12.06.2025;11:09:13.309;7PIF SI 20250918 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;26;18.25800000;2000;EXCHANGE_LAST;;1;1;XEUR;11692904;48299;
12.06.2025;11:19:02.553;7PIF SI 20250918 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;29;18.26930000;2000;EXCHANGE_LAST;;2;1;XEUR;11692904;48299;
12.06.2025;10:06:32.581;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;13;1.47000000;1000;EXCHANGE_LAST;;2;1;XEUR;5914262;14;
12.06.2025;08:41:50.708;ABBN FI 20250709 CS EU C 49.1000 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;14;0.41000000;2000;EXCHANGE_LAST;;1;1;XEUR;1155389036332855049;574517;
12.06.2025;09:11:41.899;ABBN SI 20250620 PS AM P 44.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;23;0.07000000;1250;EXCHANGE_LAST;;1;1;XEUR;8536819;574517;
12.06.2025;09:11:51.020;ABBN SI 20260619 PS AM P 38.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;24;1.68000000;1250;EXCHANGE_LAST;;1;1;XEUR;12984762;574517;
12.06.2025;11:42:02.261;ABBN.O.250612.STG.000009;STANDARD_OPTION_STRATEGY;BLOCK;CHF;51;1.32000000;2000;EXCHANGE_LAST;;1;1;XEUR;74525125763939179;574517;
12.06.2025;11:42:02.261;ABBN SI 20250718 PS AM C 50.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;51;0.52000000;2000;PRC_DECOMP_EXCHANGE;;;;XEUR;13352678;574517;EXCHANGE
12.06.2025;11:42:02.261;ABBN SI 20250718 PS AM P 45.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;51;0.80000000;2000;PRC_DECOMP_EXCHANGE;;;;XEUR;13277955;574517;EXCHANGE
12.06.2025;08:40:45.960;ADEN FI 20250709 CS EU C 24.8500 0;FLEXIBLE_INSTRUMENT;BLOCK;CHF;13;0.31000000;500;EXCHANGE_LAST;;1;1;XEUR;1152921693585424016;44;
12.06.2025;08:17:23.693;ADS.O.250612.BRT.000001;STANDARD_OPTION_STRATEGY;BLOCK;EUR;1;3.20000000;650;EXCHANGE_LAST;;1;2;XEUR;72057808786333950;50;
12.06.2025;08:17:23.693;ADS SI 20250718 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;4.60000000;650;PRC_DECOMP_EXCHANGE;;;;XEUR;13234353;50;EXCHANGE
12.06.2025;08:17:23.693;ADS SI 20250620 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;1.40000000;650;PRC_DECOMP_EXCHANGE;;;;XEUR;7897594;50;EXCHANGE
12.06.2025;10:24:25.510;ADS SI 20250620 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;9;1.70000000;450;EXCHANGE_LAST;;1;2;XEUR;7897594;50;
12.06.2025;13:32:22.128;ADS SI 20250620 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;15;1.55000000;300;EXCHANGE_LAST;;1;1;XEUR;7897594;50;
12.06.2025;14:27:36.005;ADS SI 20250620 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;16;1.69000000;260;EXCHANGE_LAST;;1;1;XEUR;7897594;50;
12.06.2025;14:27:46.419;ADS SI 20251219 PS AM P 180.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;17;7.36000000;260;EXCHANGE_LAST;;1;1;XEUR;5919896;50;
12.06.2025;10:46:54.429;ADSG SI 20250919 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;20;207.18160000;35;EXCHANGE_LAST;;1;1;XEUR;11697793;48;
12.06.2025;15:07:05.524;ADSG.S.JUN25.SEP25.SPD;FUTURES_SPREAD;BLOCK;EUR;73;-1.16000000;750;EXCHANGE_LAST;;1;1;XEUR;72057800196358364;48;
12.06.2025;15:07:05.524;ADSG SI 20250919 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;73;211.07820000;750;PRC_DECOMP_EXCHANGE;;;;XEUR;11697793;48;EXCHANGE
