#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
12.02.2025;11:18:57.346;A2LV SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;6;15.25000000;25;EXCHANGE_LAST;;1;1;XEUR;3681050;12;
12.02.2025;12:13:01.763;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;14;1.44000000;1250;EXCHANGE_LAST;;1;1;XEUR;5914262;14;
12.02.2025;13:29:28.085;A2SG SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;32;1.44000000;500;EXCHANGE_LAST;;1;1;XEUR;5914262;14;
12.02.2025;13:27:07.045;A2XA SI 20261218 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;31;2.40000000;833;EXCHANGE_LAST;;1;1;XEUR;4632093;17;
12.02.2025;13:50:23.641;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;35;2.34000000;1041;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
12.02.2025;13:54:17.941;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;36;2.39000000;500;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
12.02.2025;14:12:59.983;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;80;2.38000000;300;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
12.02.2025;16:04:39.797;A2XA SI 20251219 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;104;2.40000000;1800;EXCHANGE_LAST;;1;1;XEUR;3681055;17;
12.02.2025;08:34:44.704;AAR SI 20250221 PS AM P 16.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;5;0.02000000;1000;EXCHANGE_LAST;;1;1;XEUR;12264617;48150;
12.02.2025;09:34:31.372;ABBN SI 20250620 PS AM P 46.00 0;SIMPLE_INSTRUMENT;BLOCK;CHF;7;1.21000000;1500;EXCHANGE_LAST;;1;1;XEUR;11409722;574517;
12.02.2025;12:53:36.798;ABBN SI 20250221 PS AM P 49.50 0;SIMPLE_INSTRUMENT;BLOCK;CHF;32;0.39000000;1687;EXCHANGE_LAST;;1;1;XEUR;12279680;574517;
