#Date;TrdTime;Contract;ContractType;TrdTyp;Currency;TesId;Prc;Qty;TrdInd;Aggressor;Buy;Sell;Exch;InstrumentId;RelatedProdId;PrcDecomp
14.04.2025;16:01:56.455;A2DE SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;141;1.00000000;255;EXCHANGE_LAST;;1;1;XEUR;10865371;45831;
14.04.2025;11:33:17.869;A2NA SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;51;9.76000000;880;EXCHANGE_LAST;;1;1;XEUR;10872538;151298;
14.04.2025;14:09:34.275;ABBG SI 20250417 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;95;41.45000000;7000;EXCHANGE_LAST;;1;1;XEUR;10886807;574520;
14.04.2025;14:06:48.413;ABBG SI 20250417 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;96;41.44000000;4000;EXCHANGE_LAST;;1;1;XEUR;10886807;574520;
14.04.2025;13:53:52.954;ABBN SI 20250620 PS AM P 41.50 0;SIMPLE_INSTRUMENT;BLOCK;CHF;57;2.44000000;5000;EXCHANGE_LAST;;1;1;XEUR;13090716;574517;
14.04.2025;15:06:45.129;ABBN SI 20250516 PS AM C 43.50 0;SIMPLE_INSTRUMENT;BLOCK;CHF;62;0.96000000;1500;EXCHANGE_LAST;;1;1;XEUR;12874633;574517;
14.04.2025;14:52:38.512;ADEF SI 20250516 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;108;21.31290000;2000;EXCHANGE_LAST;;1;1;XEUR;11029030;47;
14.04.2025;14:53:02.397;ADEF SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;109;21.30290000;2000;EXCHANGE_LAST;;1;1;XEUR;11167369;47;
14.04.2025;15:48:55.361;ADEF SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;CHF;140;21.32000000;3000;EXCHANGE_LAST;;1;1;XEUR;11167369;47;
14.04.2025;11:32:51.391;AEAF SI 20250620 CS;SIMPLE_INSTRUMENT;BLOCK;EUR;50;201.70030000;10000;EXCHANGE_LAST;;1;1;XEUR;11202228;298511;
14.04.2025;09:44:51.456;ALV SI 20260619 PS AM P 280.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;1;15.08000000;1000;EXCHANGE_LAST;;1;1;XEUR;9537500;74;
14.04.2025;09:47:20.876;ALV SI 20251219 PS AM P 200.00 0;SIMPLE_INSTRUMENT;BLOCK;EUR;2;2.96000000;3000;EXCHANGE_LAST;;1;1;XEUR;5920780;74;
